Organization Name,URL,Type
techflux,/TFX4,company
Animation video,/2023Nelson,classroom
Pengware,/Gemy2022,company
Xi'an Shiyou University,/XSYU,university
nabstech,/nabstech,non-profit
The Self Agency,/selfagencyllc,company
Ascent Funding,/ascentfunding,company
In0vat0r5,/In0vat0r5,company
Coretainium,/Coretainium,No Type Found
Sungkyunkwan University,/Sungkyunkwankimsangjiun,university
iFrames,/LAlekhyaK,classroom
shgyiran,/shgyiran1,No Type Found
MatrossBear,/MatrossBear,non-profit
1,/testttttttttt,No Type Found
FJU,/Uveeen,No Type Found
Ambastha LLC,/AmbasthaOrg,No Type Found
sawayu,/sawayu777,non-profit
MyOrg,/My-Org-Test,No Type Found
Get Better Data,/GeBeDa,company
JahOrg,/JahOrg,community
organization-test,/hos99,No Type Found
kumar,/sauravpatel,No Type Found
codeuu,/codeuu,community
CS Digital,/CSDigital,company
PingPong,/XiJingPong,community
Geovanio Simões,/Gg98s,non-profit
Freemeco,/Freemeco,non-profit
Org fullname,/SomeOrg2222,university
ada,/ada1233456,company
Cody Shanley,/CodyShanley,non-profit
Data AI Labs,/dataailabs,company
ninja hattori,/RapidX,No Type Found
Goorm Army AI Team 04,/Goorm-AI-04,classroom
GADUPARTHI SINDHUPRIYA,/sindhupriyag2003,company
NKUST IEM,/NKUST-IEM,classroom
Airdot,/Airdot,company
Neolook,/Neolook,company
ClevCode Ltd,/clevcode,company
wanghuim,/huim,company
Com,/TestCom,community
Lerakoma Ltd,/Lerakoma,company
drgarinc,/drgarinc,No Type Found
Ensibuuko,/Ensibuuko,No Type Found
Conversios LLC,/Conversios,company
ArnOProd.Image,/ArnOProdImage,company
Advanced Robotics Centre (ARC) National University of Singapore (NUS),/ARCNUS,company
SymeCloud Limited,/SymeCloud,company
Trippy Inc,/trippy-inc,company
Hebei GEO University,/hgu-xgkx,university
My Own org,/josemoraorgs,non-profit
TCL Eagle Lab,/ealgelab,company
Scifn,/Scifnco,company
AlgorithMc,/Algorithmc,No Type Found
"9th and Michigan, LLC",/9thandmichigan,company
CodeNotion Limited,/CodeNotionLtd,No Type Found
Fish42,/fish42,company
shift,/patiBlues,non-profit
Cleber's Org,/CDLOrg,community
Idk,/Imgonnakillmyself,non-profit
My Organization,/vevomalik,non-profit
mystery muscle,/mystery-muscle,No Type Found
autogo,/autogo,No Type Found
san,/tsaaaan,company
Kim jhonsen,/Jimmy854,No Type Found
qwderty,/qkakaka,No Type Found
ADS CORP,/ADS-CORP,company
cubixos,/cubixos,company
"AI-Team Pinoy, Inc.",/AITP,company
IIoTFab Inc.,/IIoTFab,company
Drug Discovery,/DrugDiscovery,No Type Found
Modern Time Series Methods,/ModernTimeSeriesMethods,No Type Found
Example Code,/ExampleCode,No Type Found
Vallejo Labs,/Vallejo,company
Monkeyrose,/Tigloriumrose,company
Life-long learning,/Life-learning,non-profit
woofmatch,/woofmatch,classroom
Extendeal,/extendeal,company
Silt Digital ID,/Silt,company
Martin Baez 7223,/MB7223,community
Future connect training,/kingjam123,company
Emicool,/Emicool,company
face swap,/swapface2,community
sgservices,/sgservices,company
"NLP Group, UdelaR, Uruguay",/pln-udelar,university
urbantalks,/urbantalks,No Type Found
Kilcullen Technologies,/KilcullenTechnologies,company
JoyTech AI,/Joytech,No Type Found
ChrisEubankJr,/LiamSmith1,No Type Found
GramX AI,/GramX,company
MEDIS,/MEDISai,No Type Found
selfgeet686,/selfgeet686,No Type Found
nisha kumari,/Nk2005,classroom
TCG Hamilton LLC,/TCG252,non-profit
Neural Forge LLC,/neuralforgellc,No Type Found
ppo-LunarLander-v2,/ppo-LunarLander-v2,No Type Found
hackwell TK,/hackwell,non-profit
Nodal Soak,/NodalSoak,company
Truehome Workshop,/Truehome,company
Itzamna Code LLC,/Itzamna,company
DeepLogica,/DeepLogica,company
AirSat,/airsat,community
Joy Inc.,/withjoy,company
Modern Software Development,/modernsd,community
One08.ai,/GraapheneTeam,company
Spirago GmbH,/spirago,company
Interstride,/interstride,company
IRON Man,/Unexa,company
Source Allies,/sourceallies,company
Botable,/botable,company
DocLens Inc,/doclensorguser,company
EtherLLM,/EtherLLM,community
diseases-risk-factors,/diseases-risk-factors,No Type Found
organização do texugo,/texugososos,community
joules1024,/joules1024,non-profit
ggs04,/ggs04,classroom
thbrfh trhbftdtbh,/jhtgfhdtgftrh,non-profit
Wolf,/Wolfxyz,company
Unknown,/UnknwnLtd,company
Unknwn Corp,/UnknwnCorp,community
La Orga de Charlie,/CharlieOrga,No Type Found
MoniNakahara,/MoniNakahara160,community
Collective Cognition,/CollectiveCognition,non-profit
ThinkSnowy,/ThinkSnowy,No Type Found
oipiu,/uioi909,non-profit
CCORE,/CCCORE,company
AvatarAI,/AvatarAI-LLM,company
Gem Hunt Inc,/GemHunt,company
Ansatz UG (haftungsbeschränkt),/Ansatz,company
DoD,/Trident232,non-profit
Category Bot,/Categories,community
Fuwanjun,/Fuwan,community
allthings,/ahmadzardkanloo,non-profit
Ben Zhang,/Ben-Zhang,No Type Found
Test,/ProjectTest,non-profit
solo,/solo21,community
Canamla Arts,/CanamlaArts,non-profit
Energy Vending,/NLFML,community
Artly AI,/artly,company
project_monday,/saikaushal,classroom
duya,/something099,No Type Found
Thomas Appraisal Corporation,/ThomasAppraisalCo,company
Hiroya Kanda,/ka201504-organization,community
hu,/h451k,No Type Found
Centricsoftware,/centricsoftware,No Type Found
hey,/hey111111,No Type Found
Acaguru,/Acaguru,No Type Found
seeds,/GSEEDS,No Type Found
Globeone,/globeone,No Type Found
DeepTranslate,/DeepTranslate,company
Floures Technologies,/flourestechnologies,company
National Institute of Design Bengaluru,/NIDBengaluru,university
Gence,/gence,company
GuizhouUniversity,/GZU-acmis,university
CLaDA-BG infrastructure,/CLaDABG,community
shawne.dev,/shawnedev,community
ppo-Huggy,/ppo-Huggy,No Type Found
tranngocbao,/baongoc231,No Type Found
Write & Go,/writeandgo,company
ZaeonDAO,/Zaeon,community
atplayground,/atplayground,non-profit
RP 2 NLP,/natural-lang-processing,classroom
Xiamen University Malaysia,/XMUM,university
Edison hackathon team,/Edison-hack,company
BigRadar,/bigradar,No Type Found
blockchainAI,/blockchainAI,non-profit
AlexChoi,/alexchoi,non-profit
LLM Alignment  and Efficiency Research,/oc-research,non-profit
N.s chaitanya,/NSchaitanya,No Type Found
leah bot,/leah001,community
Athenia AI,/AtheniaAI,company
Dream Operator's Garage,/dogarage,company
Union Française des travestis,/UFTRAT,non-profit
Artofficial-Intelagents,/Artofficial-Intelagents,No Type Found
Krafman Personal,/krafman-p,community
ujjwal,/ujjw2al,classroom
Voltra Incorporation,/voltra,company
SistemasMAC,/SISMAC,non-profit
Ibrahim Hasani,/Hasani,No Type Found
adsdaads,/sdsas,No Type Found
UnrealWorld,/UnrealWorld,community
cycczl,/cycczl,No Type Found
bass357-2,/bazz357-2,No Type Found
unmae,/unmae,No Type Found
Madhumitha,/Dasarthi,university
Traveling Coders,/TravelingCoders,community
E-Software for Secure Business,/essb,company
Undawnnero,/Undawn,No Type Found
Francis Ibikunle,/VisualWaves,company
UPVIBES,/UPVIBES,company
zengjun's factory,/zengjun,No Type Found
404,/Error11,No Type Found
cn3c3p,/philiptong,company
test llm,/TEstllms,No Type Found
Dushu Lake Hospital Affiliated to Soochow University,/lionhou,No Type Found
Beijing Forestry University,/BFLLMSE,No Type Found
zxcxz26,/zxcxz26,community
Huntington,/AIHuntsman,No Type Found
Moogle Eats,/moogle-eats,community
Data in Buenos Aires,/Datainbuenosaires,community
HardenedVault,/HardenedVault,company
shahaf/golan,/shahafnew,non-profit
Drafterbit,/drafterbit,No Type Found
ReaperComics,/ReaperComics,company
qwe,/dhty12123,No Type Found
paytm,/paytm,company
Land of the Lost,/LotL,community
vijay singh,/vijayphugat-ai,non-profit
Mestikon Digital Agency,/MestikonAgency,company
GRCUBEX,/GRCUBEX,classroom
ICCV2023,/ICCV2023,community
PV Development AI,/PVAI,community
XXXSSKDomain,/XXXSSKDomain,company
diffusers-adapter,/diffusers-adapter,community
Thisisformyself,/Stopthis,No Type Found
What,/Tw6ywuw,community
PriorLabs,/PriorLabs,company
Healiumdigitalhealthcare,/Healiumdigital,company
QueYan,/lordyoung,non-profit
Munir Haddad,/MunirsWrld,non-profit
Rylan Gotto Research,/Rylan-research,No Type Found
trustbuildsconfidenceita,/tbcita,company
Wldd77,/Wldd77,community
RigRank,/RigRank,company
BlueAltzAndJustMe,/BA464,non-profit
Q,/Ngrop,No Type Found
shj,/qgrop,No Type Found
Murali AK,/muraliak,classroom
Indra,/Cellstrat,No Type Found
zelon_test,/zelon1017,No Type Found
Lab 2099,/lab2099,classroom
Anantharajah Keerththipa,/A-Keerththipan,community
ROMTechnologies,/ROMTech,company
"MindStreet, Inc.",/mindstreet,company
MergeAI,/MergeAI,company
EarnBetter,/earnbetter,company
GRAFHILUX,/GRAFHILUX,company
HKHAD,/HKHAD,non-profit
FPT University,/fugct,university
Screeve,/Screeve,non-profit
Mishra's,/rbmishra,non-profit
University of Lucerne,/UniversityOfLucerne,university
Association La Boîte à Outils,/laboiteaoutils,non-profit
Themassivezone,/Themassivezoneofficial,non-profit
Parsa Panahandeh,/Wtiau,university
GyaneshOrg,/Gyaneshorg,No Type Found
Bell,/gkbell,No Type Found
Ampersand Solutions Group,/AmpersandSolutionsGroup,company
DCRAFT.IO,/dcraft-io,company
TestLangChain,/Gyaneshsl,community
"McGill Works, LLC.",/McGillWorks,non-profit
Københavns Professionshøjskole,/kobprof,company
aiexpert,/aiexpert1120,non-profit
luc,/lucjean83,No Type Found
front expert,/frontexpert,company
Amor Digital Entreprises,/ADEntreprises,company
Instituto nacional de astrofisica optica y electrónica,/NLPTesisINAOE,university
Brik Labs AI,/briklabsai,company
Jesus Saves us all?,/BridDogOrg,No Type Found
Bidease,/bidease,company
Structured Marketing,/StructuredMarketing,company
Freie Universitaet Berlin,/freieUniversitaetBerlin,university
Memento Research,/memento-research,university
Fluxart Ltf,/Fluxart,company
ewfew,/ewfewf,No Type Found
tarek gbr,/sdra,classroom
wwwwwdad,/wwwwawda,No Type Found
Perkforce,/PerkforceOrg,company
Albert,/AlbertOrg,company
Numeri AI,/numeri,company
inUtil Labs Inc.,/inutil-labs,company
digital groove,/talker-dg,non-profit
Kiexi,/kiexi,No Type Found
A-chan Model Study,/A-Versus,community
The Plenum,/theplenum,non-profit
SLLab,/sadlion,No Type Found
NextGame,/NextGame,company
UNITED FOR FREE DIGITAL ACCESS,/UFFDA,classroom
Dharma Drum Mountain,/ddm-nlp,non-profit
Whitewolf Labs,/whitewolflabs,company
A-ha&Company,/A-ha,company
Crixco LLC,/CrixcoLLC,company
Kabeiricorp,/Kabeiricorp,No Type Found
Henderson Land Development,/hld-hk,company
Typicl.AI Corp,/typiclai,company
capsuite co,/capsuite,company
LY,/LLSW,company
Iniiff,/Gbj,No Type Found
Digital Docuverse,/DigitalDocuverse,community
Goldbyte-Labs,/Goldbyte-Labs,community
Asiainfo International,/AsiainfoInternational,company
Bimlabs,/Bimlabs,community
linkscapital,/linkscapital,company
AntGroup,/OpenSourceSoftware,company
NorthRift Solutions,/northrift,company
asasasas,/sasasasas,community
Millie Drop,/MillieDropAU,company
pazhou lab,/pazhoulab,non-profit
Business Services,/BusinessServices,company
GenWorld.io,/gen-world,community
Singapore Logicalis Pte. Ltd. Taiwan Branch,/yihjielin,company
qunar-fundamental,/qunar-fundamental,non-profit
Always Looks Technology,/alwayslookstechnology,community
lea,/BByLeaa,non-profit
andres vega,/yakizas,No Type Found
ANDRESVEGA,/andresvega13,No Type Found
use,/personaluse94,non-profit
CashClubCorporation Public Company Limited,/CashClubCorporation,company
NLP_proj,/NLP-proj,community
L,/xiding,company
Quizly LLC,/QuizlyLLC,company
GenAI Consultants,/genai-shakti,community
SvalTek,/SvalTek,community
Group7_cohort1_iisc,/Group7,community
ChatGlmOutput30,/ChatGlmOutput30,classroom
PerSoStack,/PerSoStack,No Type Found
Missionary Families of Christ,/missionaryfamiliesofchrist,community
beepboop1,/beepboop1,No Type Found
Toonesia,/Toonesia,No Type Found
SimpleHPC,/SimpleHPC,company
GoAPI,/GoAPI,company
GNR,/UziQAQ,non-profit
Functionless,/functionless,company
Virtual Adviser,/VA108,company
Ujht,/6a7,No Type Found
isiriai,/isiriai,No Type Found
Ai ThinkLab,/Lo19,No Type Found
AddAxis,/AddAxis,company
BrainQ,/brainqai,company
China University of Metrology,/JiLiangDaXue,university
sadesade,/sadesade,community
TsotsalasGroup_test01,/TsoAG01,non-profit
Mediatrix,/MedAItrix,university
Roiocan,/Roiocan,No Type Found
GuoXunwang,/wwoo1981,non-profit
juitem,/juitemLab,non-profit
Interplay Project Org,/interplay,No Type Found
Fin-Eval,/Fin-Eval,community
menghuiguxiang,/menghuiguxiang,non-profit
TestDemarche,/TestDemarche,No Type Found
Technologicaly Reawakenning the Culture of Excellance,/TRACESriLanka,non-profit
Jordan,/jordanmatheww,No Type Found
Brain Power Solutions,/BPS-JP,No Type Found
White Swan,/white-swan,non-profit
Cognitive Revolution AI,/CognitiveRevolutionAI,No Type Found
"Sawgrass Internet Studio, Inc",/SawgrassInternetStudio,non-profit
Tensor Diffusion,/tensor-diffusion,community
ITZ New Business Development,/ITZ-NBD,company
detaikong,/detaikong,community
SaravMajestic1,/SaravMajestic1,classroom
unitsoft,/unitsoft,company
Zero,/zero-company,company
Sigma AI,/sigmaai,company
Workteam Srl,/Virtusflow,company
Digicube Tech Inc,/Digicube,company
hqft,/hqft,company
RAYTSANG,/Mirlandohk,company
ValueCare BV,/ValueCare,company
ByteO,/ByteO,community
KWC,/KWC,non-profit
edgeai,/edgeai,community
Grupa Weba Sp. z o.o.,/grupaweba,company
Corma,/Corma2023,company
HONG KONG UST,/HKUST-GZ-NLP,university
Duyen Thai Secondary School,/thcsduyenthai,university
USCD REACH,/ucsd-reach,university
Hexaplus,/hexaplusz,non-profit
elbkapitäne GmbH & Co. KG,/elbkapitaene,company
protecto,/protecto2,company
taimerai,/taimer,company
kog,/kogeh,No Type Found
Humaitrix GmbH,/Humaitrix,No Type Found
doanbachkhoa,/bachkhoa,classroom
DataSigma,/Datasigma,company
Unlimited Research Group of AI,/ura-hcmut,university
team998765,/team998765,classroom
Vamshi Boda,/MyAVATAR,community
Coe kku,/Coekhonkean,university
Aalto Scientific Computing,/AaltoSciComp,university
Mikhail Simonov,/mikesimonoff,community
Inria CEDAR,/Inria-CEDAR,non-profit
GenAIHomecoming,/GenAIHomecomingOrg,community
Kommunicate Marketing,/Intentive,company
National Information Technology Development Agency Hub AI Research Team,/NITHUB-AI,non-profit
alink,/alink1,non-profit
isjackwild LTD,/isjackwild-ltd,company
Danim,/devdanim,company
codecentric AG,/codecentric,company
jobkeeper,/jobkeeper00700,community
Highperformr,/highperformrAI,company
PT Garasilabs Manivesta,/andrew-garasilabs,company
test,/lanchaintest,No Type Found
Planetary Transportation Systems,/PTSSpace,company
Mb tennis,/mbtennis,company
Guide For Tech,/guidefortechpro,community
HFcodeHF,/FcodeHF,community
Jobbland,/jobbland,company
LIFE'S JOURNEY TO LOVE AND PROSPERITY,/Mr-J-89Carrazco,community
Privasea AB,/Privasea,company
Iso Software Systeme,/ISO-ISS,company
full stack developers,/jagadeeshmeesala,community
mazeppa,/mazeppa,community
National institute of Technology Agartala,/nitagartala,university
You and AI,/YouAndAI,company
Explore.AI,/ExploreAIML,community
BHG,/BHGDK,No Type Found
Harder,/StudentsHard,university
Innovative Coder,/innovativecoderorg,classroom
NTU Miulab,/miulab,university
Samurai-warriors,/Samurai-warriors,company
test,/test994,No Type Found
DoDocs inc,/DoDocsai,company
ArcaneAI,/ArcaneAI,company
Collabocode,/collabocode,company
Gamebook Studio,/GamebookStudio,company
Pao Academy,/paoacademy,non-profit
Ovyl,/Ovyl,company
CS678-Fall23-GMU,/cs678-fall23-gmu,classroom
zju,/zju123,university
JPD Corporation,/TeamJPD,company
Family Train,/familytrain,company
ComunidadAI,/ComunidadAI,community
poroesponjoso,/ZafeComoLosDioses,non-profit
Mastercard R&D,/mastercard-rnd,company
Transform 72,/Transform72,company
MV,/MVIA,classroom
1234,/xxssa,No Type Found
Groowi,/groowi,community
Devsatva LLP,/DevSatva,company
GRCX.AI,/GRCX,company
Vision Technologies AI,/VisionTech,No Type Found
AstroTech Labs,/AstroTechLabs,company
nian,/nian0424-ice,university
huslin,/hustlin,No Type Found
CoolPet,/coolpet,non-profit
Surfly,/Surfly,No Type Found
LCQY,/LCQY,company
River Software Technologies,/walkerjose74,company
self,/MLself,No Type Found
bin-auth,/bin-auth,community
koreai,/koreai,company
Data Analytics Lab,/DataAnalyticsLab,university
Mary's Meals,/Marysmeals,non-profit
Zoox Research,/zooxResearch,company
Brand from Ai solution,/BFAS,No Type Found
ddf,/Ibramfdfd,university
Morph Labs,/morph-labs,company
ccts.ai,/cctsai0327,company
G.IES,/G-IES,company
KEVINKKKKK,/WWKEVIII,No Type Found
Entwicklungspoint,/Enpoi,community
Kristóf Tóth's Organization,/kristoooth,community
ABYS Technologies,/abystech,non-profit
second,/partyspace,non-profit
AIMLOPs-IISc,/AIMLOPs-IISc,No Type Found
dimallya,/DivyaKamath,company
Computational Linguistics at Purdue,/clap-purdue,university
TEAM X,/TEAMxo,No Type Found
test,/test0x0c,No Type Found
makavasilver,/mak1409,No Type Found
ResultLabAI,/ResultLabAI,company
Max Hall,/BritishBotBuilders,non-profit
Lab casa,/labcasa,non-profit
WEAPP,/weapp,company
llm-playbooks,/llm-playbooks,community
Tennessee State University,/rwhitworth,university
pp,/BigBrainCompany,No Type Found
Ply,/Plyyy,company
ICM,/YouthResearchCenter,non-profit
Devoxa,/devoxa,company
The Ed Laine Team,/TELT2023,company
"Spindl, Inc",/spindlteam,company
Realistic AI,/realisticai,company
Lively Meetup,/mlively,non-profit
Wraithwatch,/wraithwatch,company
Aqubed AI (ACubed AI),/aqubed,No Type Found
AMH Infotech,/AMH2023,No Type Found
pratos,/prat2110,No Type Found
LawTech Systems,/LawTech-Systems,company
